VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,trip_type,trip_duration_minutes
1,2024-01-16 15:43:53,2024-01-16 16:05:59,2,2.66,1,N,183,198,Credit card,6.45,0.89,0.5,1.82,0.0,0.3,9.91,0.0,1,22.1
1,2024-01-25 07:13:12,2024-01-25 07:31:34,3,1.88,1,N,60,105,Credit card,8.5,4.85,0.5,2.16,0.0,0.3,18.76,2.5,1,18.366666666666667
1,2024-01-31 21:06:12,2024-01-31 21:37:55,1,1.39,1,N,23,43,Credit card,5.05,4.8,0.5,0.59,0.0,0.3,11.19,0.0,1,31.716666666666665
2,2024-01-21 14:14:57,2024-01-21 14:28:34,2,7.19,1,N,24,1,Cash,18.3,2.18,0.5,2.28,0.0,0.3,23.51,0.0,1,13.616666666666667
1,2024-01-13 16:26:04,2024-01-13 16:29:35,1,2.43,1,N,163,142,Credit card,8.73,1.74,0.5,1.11,0.0,0.3,14.83,2.5,1,3.5166666666666666
1,2024-01-13 14:21:06,2024-01-13 14:53:14,2,4.51,1,N,62,84,Unknown,14.95,3.4,0.5,3.11,0.0,0.3,22.21,0.0,1,32.13333333333333
1,2024-01-13 22:57:40,2024-01-13 23:09:10,1,5.11,2,N,98,86,Credit card,12.73,4.14,0.5,1.62,0.0,0.3,19.24,0.0,1,11.5
2,2024-01-26 05:37:52,2024-01-26 05:46:55,2,4.66,1,N,13,56,Credit card,13.42,2.49,0.5,4.06,0.0,0.3,20.72,0.0,1,9.05
2,2024-01-10 22:59:04,2024-01-10 23:02:42,4,5.3,1,N,116,171,Cash,17.15,1.65,0.5,2.7,6.22,0.3,28.47,0.0,1,3.6333333333333333
1,2024-01-06 04:13:40,2024-01-06 04:44:04,1,4.62,2,N,44,27,Credit card,11.76,1.51,0.5,3.44,19.92,0.3,37.38,0.0,1,30.4
1,2024-01-11 08:42:46,2024-01-11 08:45:32,5,2.11,1,N,113,83,Credit card,3.0,1.63,0.5,0.85,0.0,0.3,8.73,2.5,1,2.7666666666666666
2,2024-01-01 16:53:52,2024-01-01 17:34:03,1,2.77,1,N,155,145,Credit card,4.82,0.59,0.5,0.86,0.0,0.3,9.52,2.5,1,40.18333333333333
2,2024-01-04 06:58:12,2024-01-04 07:12:46,1,7.07,1,N,253,241,Credit card,18.92,3.89,0.5,3.14,18.06,0.3,44.76,0.0,1,14.566666666666666
1,2024-01-03 18:59:44,2024-01-03 19:31:05,1,2.38,1,N,77,123,Cash,4.49,0.52,0.5,0.92,0.0,0.3,9.18,2.5,1,31.35
1,2024-01-24 22:02:05,2024-01-24 22:26:31,2,3.47,1,N,85,54,Credit card,10.13,1.99,0.5,1.89,0.0,0.3,14.76,0.0,1,24.433333333333334
2,2024-01-23 09:26:07,2024-01-23 10:21:30,1,4.88,1,N,211,233,Credit card,19.69,4.17,0.5,1.8,0.0,0.3,28.91,2.5,1,55.38333333333333
1,2024-01-22 14:23:50,2024-01-22 14:47:50,1,8.75,1,N,251,263,Cash,20.24,2.02,0.5,3.41,0.0,0.3,26.42,0.0,1,24.0
1,2024-01-15 07:38:11,2024-01-15 08:17:25,1,6.66,1,N,107,131,Credit card,18.3,1.47,0.5,3.87,0.0,0.3,26.89,2.5,1,39.233333333333334
1,2024-01-23 05:29:29,2024-01-23 05:41:54,1,1.67,1,N,91,104,Credit card,13.07,4.74,0.5,4.19,0.0,0.3,22.75,0.0,1,12.416666666666666
2,2024-01-05 23:59:10,2024-01-06 00:04:42,1,4.41,1,Y,188,184,Cash,14.75,0.63,0.5,1.94,0.0,0.3,18.07,0.0,1,5.533333333333333
1,2024-01-28 22:03:45,2024-01-28 22:38:17,3,4.07,1,N,198,253,Cash,11.57,4.42,0.5,1.38,9.62,0.3,27.74,0.0,1,34.53333333333333
2,2024-01-16 12:46:38,2024-01-16 12:52:03,1,2.79,4,Y,187,180,Credit card,9.0,0.31,0.5,2.9,0.0,0.3,12.96,0.0,1,5.416666666666667
1,2024-01-30 01:54:36,2024-01-30 02:24:47,2,3.54,1,N,169,197,Credit card,12.64,2.07,0.5,0.97,0.0,0.3,16.43,0.0,1,30.183333333333334
1,2024-01-05 17:19:12,2024-01-05 17:27:29,1,2.09,2,N,36,32,Credit card,12.81,3.16,0.5,1.96,0.0,0.3,21.18,2.5,1,8.283333333333333
1,2024-01-16 10:00:48,2024-01-16 10:23:12,6,3.08,6,N,69,14,Credit card,8.61,1.85,0.5,1.11,0.0,0.3,12.32,0.0,1,22.4
2,2024-01-22 14:03:44,2024-01-22 14:59:46,1,2.39,1,Y,15,7,Cash,6.2,2.67,0.5,0.09,0.0,0.3,9.71,0.0,1,56.03333333333333
1,2024-01-16 08:44:44,2024-01-16 09:13:25,1,3.73,1,N,103,99,Credit card,7.69,1.02,0.5,2.07,0.0,0.3,14.03,2.5,1,28.683333333333334
2,2024-01-14 19:56:24,2024-01-14 20:12:27,1,2.72,1,N,222,218,Credit card,9.61,2.85,0.5,1.49,0.0,0.3,14.7,0.0,1,16.05
2,2024-01-06 03:39:47,2024-01-06 04:04:36,1,9.17,1,N,59,40,Credit card,21.21,0.67,0.5,5.78,0.0,0.3,28.41,0.0,1,24.816666666666666
2,2024-01-12 19:28:47,2024-01-12 19:41:31,1,3.81,1,N,185,203,Credit card,10.63,3.98,0.5,2.46,13.74,0.3,31.56,0.0,1,12.733333333333333
1,2024-01-08 09:38:31,2024-01-08 10:48:19,2,3.32,1,N,111,133,Cash,8.07,2.92,0.5,1.2,0.0,0.3,15.44,2.5,1,69.8
2,2024-01-10 08:19:29,2024-01-10 08:30:22,1,2.96,1,Y,47,38,Credit card,13.12,2.41,0.5,2.15,0.0,0.3,20.93,2.5,1,10.883333333333333
2,2024-01-22 04:40:23,2024-01-22 04:57:40,1,2.72,2,N,59,50,Credit card,7.77,0.27,0.5,1.08,0.0,0.3,9.87,0.0,1,17.283333333333335
1,2024-01-20 12:55:48,2024-01-20 13:22:49,1,1.28,1,N,179,148,Credit card,6.89,2.5,0.5,1.43,0.0,0.3,11.57,0.0,1,27.016666666666666
1,2024-01-19 19:45:14,2024-01-19 20:08:52,6,5.84,1,N,208,215,Credit card,12.29,2.82,0.5,3.36,0.0,0.3,19.22,0.0,1,23.633333333333333
2,2024-01-12 05:11:18,2024-01-12 05:36:44,1,8.06,1,N,87,128,Cash,23.04,1.33,0.5,2.71,0.0,0.3,27.83,0.0,1,25.433333333333334
1,2024-01-30 18:00:40,2024-01-30 18:13:36,1,2.36,1,Y,242,263,Cash,4.79,3.39,0.5,0.41,14.79,0.3,26.63,2.5,1,12.933333333333334
2,2024-01-03 17:12:41,2024-01-03 17:28:16,1,7.04,1,N,15,1,No charge,18.82,0.38,0.5,0.0,0.0,0.3,22.45,2.5,1,15.583333333333334
1,2024-01-11 14:53:15,2024-01-11 15:26:45,1,13.98,1,N,152,211,Credit card,44.08,1.04,0.5,9.54,10.07,0.3,65.48,0.0,1,33.5
2,2024-01-04 15:47:47,2024-01-04 16:20:14,1,10.92,1,N,61,51,Cash,32.6,3.69,0.5,3.04,0.0,0.3,40.08,0.0,1,32.45
1,2024-01-11 12:10:27,2024-01-11 12:34:28,1,7.83,1,N,235,205,Credit card,21.69,0.74,0.5,4.21,0.0,0.3,27.39,0.0,1,24.016666666666666
2,2024-01-30 19:39:06,2024-01-30 20:21:28,1,1.42,2,N,199,159,Credit card,15.65,1.23,0.5,2.83,0.0,0.3,20.46,0.0,1,42.36666666666667
2,2024-01-12 08:30:00,2024-01-12 09:04:22,1,1.41,1,N,16,1,Credit card,3.28,3.25,0.5,0.54,0.0,0.3,10.32,2.5,1,34.36666666666667
2,2024-01-29 03:59:02,2024-01-29 04:30:51,1,5.28,2,N,103,113,Cash,19.2,3.64,0.5,2.57,0.0,0.3,26.16,0.0,1,31.816666666666666
2,2024-01-16 08:19:43,2024-01-16 08:25:03,1,3.49,1,N,197,190,Cash,6.63,0.26,0.5,0.97,7.33,0.3,18.44,2.5,1,5.333333333333333
2,2024-01-22 16:34:55,2024-01-22 16:58:44,3,0.55,6,N,144,126,Credit card,3.14,0.63,0.5,1.12,0.0,0.3,7.69,2.5,1,23.816666666666666
2,2024-01-15 04:19:06,2024-01-15 04:40:09,1,2.57,1,N,129,104,Cash,4.88,2.23,0.5,0.76,0.0,0.3,8.62,0.0,1,21.05
2,2024-01-09 05:48:26,2024-01-09 06:34:16,1,5.13,1,N,36,4,Cash,16.1,2.96,0.5,3.16,0.0,0.3,22.97,0.0,1,45.833333333333336
1,2024-01-24 16:35:12,2024-01-24 16:51:49,1,3.11,1,N,151,125,Cash,10.44,2.27,0.5,0.84,0.0,0.3,16.8,2.5,1,16.616666666666667
1,2024-01-31 01:04:02,2024-01-31 01:23:56,1,3.5,1,Y,25,55,Credit card,10.33,3.24,0.5,0.74,0.0,0.3,15.06,0.0,1,19.9
1,2024-01-09 04:03:44,2024-01-09 04:11:56,3,1.4,1,N,84,138,Unknown,9.28,3.78,0.5,1.84,0.0,0.3,15.65,0.0,1,8.2
2,2024-01-25 03:23:26,2024-01-25 03:32:51,1,2.55,1,N,63,118,Cash,7.17,4.75,0.5,1.16,0.0,0.3,13.83,0.0,1,9.416666666666666
1,2024-01-09 02:17:17,2024-01-09 03:03:13,1,5.3,1,N,173,193,Credit card,16.73,1.75,0.5,4.28,0.0,0.3,23.51,0.0,1,45.93333333333333
1,2024-01-23 05:21:58,2024-01-23 05:47:20,1,2.46,1,Y,125,111,Credit card,11.11,0.82,0.5,3.3,0.0,0.3,15.98,0.0,1,25.366666666666667
2,2024-01-25 11:01:15,2024-01-25 11:57:22,1,7.41,1,N,112,92,Cash,16.58,1.32,0.5,0.0,0.0,0.3,18.65,0.0,1,56.11666666666667
2,2024-01-14 22:19:29,2024-01-14 22:35:54,4,3.56,1,N,223,245,Cash,9.15,0.74,0.5,1.65,0.0,0.3,12.29,0.0,1,16.416666666666668
1,2024-01-23 20:16:05,2024-01-23 20:22:22,1,4.63,1,N,103,96,Credit card,14.24,1.97,0.5,3.23,0.0,0.3,20.19,0.0,1,6.283333333333333
2,2024-01-09 10:32:51,2024-01-09 10:47:40,1,5.22,1,N,201,213,Unknown,17.44,4.36,0.5,1.33,0.0,0.3,23.88,0.0,1,14.816666666666666
2,2024-01-03 10:57:52,2024-01-03 11:10:57,2,5.08,1,N,234,263,Credit card,19.46,1.74,0.5,5.02,0.0,0.3,26.97,0.0,1,13.083333333333334
1,2024-01-03 23:42:53,2024-01-04 00:12:13,2,1.63,1,N,43,49,Credit card,5.93,0.74,0.5,1.27,0.0,0.3,8.69,0.0,2,29.333333333333332
2,2024-01-14 20:35:08,2024-01-14 21:03:42,1,1.87,1,N,196,263,Credit card,6.23,2.61,0.5,1.43,0.0,0.3,11.02,0.0,1,28.566666666666666
1,2024-01-28 23:32:10,2024-01-28 23:58:22,1,0.54,1,N,19,1,Credit card,3.0,4.96,0.5,0.84,0.0,0.3,9.1,0.0,1,26.2
1,2024-01-04 22:55:01,2024-01-05 00:02:13,1,2.77,1,N,169,182,Credit card,10.41,0.94,0.5,2.44,0.0,0.3,14.54,0.0,1,67.2
1,2024-01-15 03:05:51,2024-01-15 03:46:40,2,1.76,2,N,60,69,Credit card,6.01,3.89,0.5,0.49,0.0,0.3,11.14,0.0,1,40.81666666666667
2,2024-01-22 19:47:59,2024-01-22 19:57:53,1,2.4,1,N,68,39,Credit card,7.68,4.12,0.5,1.45,0.0,0.3,14.0,0.0,1,9.9
2,2024-01-07 06:33:30,2024-01-07 07:08:36,1,2.98,1,N,225,249,Credit card,9.67,2.01,0.5,0.68,0.0,0.3,13.11,0.0,1,35.1
2,2024-01-23 08:52:57,2024-01-23 09:11:58,2,3.88,1,N,50,95,Credit card,13.85,3.1,0.5,3.49,0.0,0.3,23.69,2.5,1,19.016666666666666
1,2024-01-10 11:37:54,2024-01-10 11:54:00,1,3.14,1,N,136,202,Cash,8.66,2.16,0.5,1.62,0.0,0.3,13.19,0.0,1,16.1
1,2024-01-26 01:38:36,2024-01-26 02:22:41,1,3.1,2,N,206,218,Credit card,7.93,1.31,0.5,0.8,0.0,0.3,10.79,0.0,1,44.083333333333336
1,2024-01-18 22:56:21,2024-01-18 23:05:48,1,4.39,1,N,213,156,Credit card,14.77,2.13,0.5,2.16,0.0,0.3,19.81,0.0,1,9.45
2,2024-01-17 22:53:56,2024-01-17 23:27:32,3,3.4,1,N,54,68,Credit card,3.0,0.48,0.5,0.39,0.0,0.3,4.62,0.0,1,33.6
1,2024-01-06 11:31:08,2024-01-06 12:01:23,1,6.12,1,N,98,120,Credit card,15.99,3.53,0.5,2.62,0.0,0.3,22.89,0.0,1,30.25
2,2024-01-15 08:37:30,2024-01-15 08:46:49,1,3.4,1,N,148,141,Credit card,7.55,4.15,0.5,1.76,0.0,0.3,16.71,2.5,1,9.316666666666666
1,2024-01-27 13:19:15,2024-01-27 13:24:27,1,8.78,1,N,156,162,Cash,28.06,1.54,0.5,2.77,13.94,0.3,47.06,0.0,1,5.2
1,2024-01-01 14:31:33,2024-01-01 14:49:09,2,1.58,1,N,44,30,Credit card,5.13,2.83,0.5,1.29,0.0,0.3,10.0,0.0,1,17.6
1,2024-01-24 12:20:18,2024-01-24 12:58:01,2,2.73,1,N,157,153,Credit card,7.64,1.16,0.5,2.18,0.0,0.3,11.73,0.0,1,37.71666666666667
2,2024-01-16 06:36:54,2024-01-16 07:00:40,1,2.12,1,N,1,31,Credit card,7.65,0.64,0.5,2.21,0.0,0.3,11.25,0.0,1,23.766666666666666
1,2024-01-23 07:16:49,2024-01-23 08:01:48,1,3.99,1,N,165,206,Credit card,10.69,3.32,0.5,1.18,0.0,0.3,18.44,2.5,1,44.983333333333334
1,2024-01-21 13:29:37,2024-01-21 13:52:18,3,1.58,1,N,194,156,Credit card,5.24,0.67,0.5,1.63,0.0,0.3,8.29,0.0,1,22.683333333333334
2,2024-01-14 09:28:37,2024-01-14 10:15:31,2,1.05,4,N,124,109,No charge,5.42,3.91,0.5,0.0,0.0,0.3,12.58,2.5,1,46.9
2,2024-01-10 13:38:54,2024-01-10 13:51:01,1,1.83,1,N,65,18,Credit card,5.81,1.36,0.5,1.88,0.0,0.3,9.8,0.0,1,12.116666666666667
2,2024-01-20 10:43:03,2024-01-20 11:09:12,1,1.11,1,N,63,118,Credit card,3.99,4.09,0.5,0.75,0.0,0.3,9.58,0.0,1,26.15
1,2024-01-05 08:19:36,2024-01-05 08:33:40,3,3.01,1,N,182,208,Credit card,6.99,1.84,0.5,0.98,8.5,0.3,21.56,2.5,1,14.066666666666666
2,2024-01-19 02:34:07,2024-01-19 02:51:21,4,3.88,1,N,113,53,Credit card,8.74,1.84,0.5,1.06,0.0,0.3,12.39,0.0,1,17.233333333333334
1,2024-01-03 22:27:10,2024-01-03 22:47:01,1,0.91,1,N,245,244,Credit card,4.96,3.75,0.5,0.55,0.0,0.3,9.56,0.0,1,19.85
1,2024-01-21 03:29:09,2024-01-21 03:52:52,1,2.61,2,N,257,249,Credit card,9.94,2.55,0.5,2.0,17.06,0.3,32.3,0.0,1,23.716666666666665
1,2024-01-20 11:47:11,2024-01-20 11:58:08,1,6.65,1,N,115,93,Credit card,14.84,1.0,0.5,3.97,0.0,0.3,20.56,0.0,1,10.95
1,2024-01-03 14:49:35,2024-01-03 15:14:55,2,7.9,5,N,72,103,Credit card,24.53,4.25,0.5,7.47,5.85,0.3,42.85,0.0,1,25.333333333333332
1,2024-01-24 11:34:15,2024-01-24 11:53:26,1,5.57,1,N,214,244,Cash,18.72,1.7,0.5,1.81,0.0,0.3,22.98,0.0,1,19.183333333333334
1,2024-01-13 21:21:38,2024-01-13 21:28:11,1,0.34,1,N,191,199,Credit card,6.27,0.51,0.5,1.24,0.0,0.3,8.32,0.0,1,6.55
2,2024-01-25 09:26:36,2024-01-25 09:31:16,1,3.64,1,Y,44,25,Credit card,12.5,2.08,0.5,2.4,0.0,0.3,20.23,2.5,1,4.666666666666667
2,2024-01-02 06:57:39,2024-01-02 07:35:28,3,7.15,1,N,249,231,Cash,22.29,2.87,0.5,1.99,0.0,0.3,27.9,0.0,1,37.81666666666667
2,2024-01-06 13:30:56,2024-01-06 13:47:35,3,2.42,1,N,53,54,Credit card,15.11,3.05,0.5,3.91,0.0,0.3,22.82,0.0,1,16.65
1,2024-01-16 07:31:45,2024-01-16 07:37:47,4,1.3,1,N,149,136,Credit card,4.85,4.18,0.5,1.11,0.0,0.3,13.39,2.5,1,6.033333333333333
1,2024-01-06 20:02:22,2024-01-06 20:54:10,1,6.81,5,N,50,50,Credit card,16.39,2.71,0.5,3.46,0.0,0.3,23.31,0.0,1,51.8
1,2024-01-11 05:25:00,2024-01-11 05:52:02,2,7.46,1,Y,129,145,Credit card,16.55,1.12,0.5,3.78,19.35,0.3,41.55,0.0,1,27.033333333333335
1,2024-01-21 11:29:08,2024-01-21 11:52:25,2,3.38,1,N,165,119,Cash,16.22,1.31,0.5,2.43,0.0,0.3,20.71,0.0,1,23.283333333333335
2,2024-01-05 11:31:33,2024-01-05 11:41:47,1,1.31,1,N,32,10,Credit card,11.08,0.5,0.5,2.75,0.0,0.3,15.08,0.0,1,10.233333333333333
1,2024-01-22 00:12:39,2024-01-22 00:19:07,1,0.81,1,Y,69,68,Credit card,3.0,3.68,0.5,0.4,0.0,0.3,7.38,0.0,1,6.466666666666667
1,2024-01-04 04:55:54,2024-01-04 05:16:58,6,4.26,1,N,199,245,Cash,10.97,0.53,0.5,1.79,0.0,0.3,14.04,0.0,1,21.066666666666666
2,2024-01-06 10:20:15,2024-01-06 10:38:37,1,2.13,1,N,252,263,Credit card,6.85,3.03,0.5,1.51,0.0,0.3,12.14,0.0,1,18.366666666666667
2,2024-01-19 05:12:27,2024-01-19 05:20:45,1,3.23,1,N,240,240,Cash,14.25,2.98,0.5,1.41,0.0,0.3,19.39,0.0,1,8.3
2,2024-01-25 14:21:05,2024-01-25 14:29:10,1,2.99,1,N,198,210,Credit card,6.11,3.93,0.5,1.34,0.0,0.3,12.13,0.0,1,8.083333333333334
2,2024-01-06 06:55:16,2024-01-06 07:03:03,1,1.75,1,N,258,255,Credit card,3.0,0.37,0.5,0.68,0.0,0.3,4.8,0.0,1,7.783333333333333
2,2024-01-10 07:11:40,2024-01-10 07:19:15,1,0.77,1,N,44,76,Cash,10.93,1.01,0.5,1.88,14.43,0.3,31.05,2.5,1,7.583333333333333
2,2024-01-29 16:17:21,2024-01-29 16:29:11,2,2.47,1,N,54,67,Credit card,9.61,4.55,0.5,1.12,0.0,0.3,18.53,2.5,1,11.833333333333334
2,2024-01-31 16:19:28,2024-01-31 16:42:46,1,3.74,1,N,107,145,Credit card,13.21,2.86,0.5,4.04,0.0,0.3,23.36,2.5,1,23.3
1,2024-01-19 00:18:34,2024-01-19 00:44:32,2,3.86,2,N,242,202,Credit card,11.53,2.29,0.5,2.33,0.0,0.3,16.9,0.0,1,25.966666666666665
1,2024-01-14 20:35:46,2024-01-14 20:53:52,1,2.03,1,N,211,187,Cash,8.97,3.74,0.5,0.86,0.0,0.3,14.32,0.0,1,18.1
1,2024-01-11 18:04:16,2024-01-11 18:24:42,1,7.36,1,N,98,106,Unknown,16.36,4.51,0.5,2.57,0.0,0.3,26.69,2.5,1,20.433333333333334
1,2024-01-19 23:39:51,2024-01-20 00:06:38,2,1.42,1,N,5,19,Credit card,3.53,1.32,0.5,0.42,0.0,0.3,6.02,0.0,1,26.783333333333335
2,2024-01-19 07:38:28,2024-01-19 07:42:21,1,6.32,1,N,163,235,Credit card,18.62,4.51,0.5,1.13,9.44,0.3,36.95,2.5,1,3.8833333333333333
2,2024-01-10 03:17:46,2024-01-10 03:39:17,1,3.66,1,N,82,28,Credit card,4.84,0.54,0.5,1.23,0.0,0.3,7.36,0.0,1,21.516666666666666
1,2024-01-01 16:57:57,2024-01-01 17:39:56,2,2.48,1,N,59,59,Credit card,7.79,4.89,0.5,2.79,0.0,0.3,18.72,2.5,1,41.983333333333334
2,2024-01-05 16:42:53,2024-01-05 16:59:14,1,4.64,1,N,57,55,Credit card,13.01,0.82,0.5,0.92,8.62,0.3,26.62,2.5,1,16.35
1,2024-01-30 17:10:04,2024-01-30 17:46:54,1,2.87,1,N,66,73,Cash,8.77,1.33,0.5,0.65,0.0,0.3,14.0,2.5,1,36.833333333333336
1,2024-01-13 23:06:26,2024-01-13 23:22:59,1,1.03,2,N,84,135,Credit card,3.42,0.48,0.5,0.89,0.0,0.3,5.54,0.0,1,16.55
1,2024-01-15 22:50:01,2024-01-15 23:17:59,4,1.34,1,N,163,189,Credit card,3.0,4.02,0.5,0.59,0.0,0.3,8.36,0.0,1,27.966666666666665
1,2024-01-15 11:31:40,2024-01-15 11:54:39,1,2.74,1,N,44,1,Credit card,3.88,4.92,0.5,1.04,0.0,0.3,10.59,0.0,1,22.983333333333334
1,2024-01-25 06:21:18,2024-01-25 06:28:59,1,2.25,2,N,128,174,Credit card,8.56,1.48,0.5,1.64,0.0,0.3,12.43,0.0,1,7.683333333333334
2,2024-01-03 00:19:39,2024-01-03 00:28:44,5,6.23,1,N,243,263,Credit card,17.17,1.63,0.5,2.64,0.0,0.3,22.19,0.0,1,9.083333333333334
1,2024-01-03 13:33:04,2024-01-03 14:19:58,1,2.17,1,N,254,261,Credit card,3.8,1.39,0.5,0.69,0.0,0.3,6.63,0.0,1,46.9
2,2024-01-09 13:13:49,2024-01-09 13:45:50,1,2.07,1,N,219,171,Credit card,7.86,0.77,0.5,0.07,0.0,0.3,9.45,0.0,1,32.016666666666666
2,2024-01-16 02:04:25,2024-01-16 02:21:45,1,1.87,1,N,70,66,Credit card,6.29,3.94,0.5,0.68,11.85,0.3,23.51,0.0,1,17.333333333333332
2,2024-01-21 19:18:58,2024-01-21 19:34:45,1,1.75,1,N,39,53,Credit card,5.49,0.3,0.5,1.52,0.0,0.3,8.06,0.0,1,15.783333333333333
2,2024-01-16 05:05:09,2024-01-16 05:15:26,1,1.79,6,N,231,260,Credit card,3.0,4.84,0.5,0.89,0.0,0.3,9.48,0.0,1,10.283333333333333
2,2024-01-14 16:13:44,2024-01-14 16:38:02,1,1.17,1,N,107,54,Cash,7.47,4.64,0.5,1.4,0.0,0.3,16.76,2.5,1,24.3
1,2024-01-30 01:44:34,2024-01-30 01:55:31,1,3.76,1,Y,122,99,Credit card,8.2,0.59,0.5,1.93,0.0,0.3,11.47,0.0,1,10.95
2,2024-01-05 23:47:53,2024-01-06 00:02:15,1,3.04,1,N,113,145,Credit card,10.29,2.65,0.5,0.2,0.0,0.3,13.89,0.0,1,14.366666666666667
2,2024-01-18 17:21:56,2024-01-18 17:33:43,1,2.95,6,N,36,81,Cash,7.45,4.96,0.5,0.67,0.0,0.3,16.33,2.5,1,11.783333333333333
1,2024-01-17 19:25:48,2024-01-17 19:56:32,1,0.85,1,N,190,202,Credit card,3.46,4.26,0.5,1.06,0.0,0.3,9.08,0.0,1,30.733333333333334
2,2024-01-15 16:16:34,2024-01-15 16:33:25,1,4.38,1,N,63,97,Credit card,16.91,3.58,0.5,5.58,6.02,0.3,35.34,2.5,1,16.85
2,2024-01-26 00:51:08,2024-01-26 01:11:40,1,4.67,1,N,62,75,Cash,15.77,0.11,0.5,2.92,0.0,0.3,19.55,0.0,1,20.533333333333335
1,2024-01-09 06:37:47,2024-01-09 06:45:35,2,8.52,1,N,199,227,Credit card,27.19,0.34,0.5,4.92,0.0,0.3,33.2,0.0,1,7.8
2,2024-01-30 13:36:25,2024-01-30 13:48:09,1,4.5,1,N,188,192,Cash,14.74,3.97,0.5,0.84,18.89,0.3,39.19,0.0,1,11.733333333333333
2,2024-01-11 06:41:14,2024-01-11 07:02:04,1,9.61,1,N,218,232,Credit card,27.71,1.88,0.5,5.45,0.0,0.3,35.79,0.0,2,20.833333333333332
1,2024-01-17 21:29:00,2024-01-17 21:34:25,1,2.0,1,N,186,150,Credit card,3.0,3.34,0.5,0.6,0.0,0.3,7.69,0.0,1,5.416666666666667
1,2024-01-17 03:22:48,2024-01-17 03:38:47,2,8.81,1,Y,11,32,Credit card,23.57,3.7,0.5,7.67,7.28,0.3,42.97,0.0,1,15.983333333333333
2,2024-01-27 08:14:05,2024-01-27 08:32:35,1,4.6,1,N,110,73,Credit card,13.33,2.11,0.5,2.91,0.0,0.3,21.6,2.5,1,18.5
2,2024-01-14 14:33:00,2024-01-14 14:40:06,2,4.22,1,N,108,129,Credit card,16.72,0.72,0.5,3.37,0.0,0.3,21.56,0.0,1,7.1
1,2024-01-09 19:42:42,2024-01-09 20:18:29,1,2.9,1,N,85,72,Credit card,8.23,1.93,0.5,1.69,0.0,0.3,12.6,0.0,1,35.78333333333333
1,2024-01-01 16:04:45,2024-01-01 16:28:17,1,2.48,1,N,130,141,Credit card,9.49,4.36,0.5,2.2,0.0,0.3,19.3,2.5,1,23.533333333333335
1,2024-01-12 06:34:35,2024-01-12 06:51:21,2,2.11,1,N,131,103,Credit card,8.45,1.66,0.5,2.11,0.0,0.3,12.97,0.0,1,16.766666666666666
1,2024-01-26 14:45:40,2024-01-26 14:56:48,1,9.0,1,N,162,147,Credit card,28.47,0.31,0.5,4.04,0.0,0.3,33.57,0.0,1,11.133333333333333
1,2024-01-01 07:22:39,2024-01-01 07:27:55,1,2.84,6,Y,253,263,Credit card,9.2,4.8,0.5,1.06,0.0,0.3,18.31,2.5,1,5.266666666666667
2,2024-01-28 18:44:37,2024-01-28 19:18:39,4,4.66,1,N,172,194,Credit card,16.63,3.4,0.5,5.15,0.0,0.3,28.43,2.5,1,34.03333333333333
2,2024-01-17 19:51:48,2024-01-17 20:05:15,1,5.34,1,N,246,263,Credit card,10.74,2.7,0.5,0.74,15.66,0.3,30.59,0.0,1,13.45
2,2024-01-05 08:20:43,2024-01-05 08:27:00,1,5.29,1,N,219,185,Cash,10.88,4.15,0.5,2.16,14.53,0.3,34.97,2.5,1,6.283333333333333
1,2024-01-10 08:49:17,2024-01-10 09:00:11,1,3.78,6,N,194,149,Credit card,5.1,2.06,0.5,0.24,0.0,0.3,10.65,2.5,1,10.9
1,2024-01-18 04:12:10,2024-01-18 04:37:23,1,8.7,2,N,72,43,Credit card,26.61,4.93,0.5,4.08,0.0,0.3,36.37,0.0,1,25.216666666666665
1,2024-01-10 18:52:29,2024-01-10 19:14:25,2,4.42,1,Y,152,121,Cash,15.57,4.29,0.5,2.59,0.0,0.3,25.7,2.5,1,21.933333333333334
2,2024-01-04 08:46:49,2024-01-04 08:55:09,1,2.07,1,N,30,77,Cash,10.37,1.4,0.5,1.24,0.0,0.3,16.26,2.5,1,8.333333333333334
1,2024-01-21 15:29:44,2024-01-21 16:07:42,4,2.56,1,N,243,263,Credit card,6.87,1.86,0.5,0.65,0.0,0.3,10.13,0.0,1,37.96666666666667
2,2024-01-21 20:08:47,2024-01-21 20:15:00,1,0.9,1,N,50,21,Credit card,3.06,1.38,0.5,0.72,0.0,0.3,5.46,0.0,1,6.216666666666667
2,2024-01-04 16:26:32,2024-01-04 17:09:36,4,4.06,1,N,63,114,Cash,12.29,3.3,0.5,1.51,0.0,0.3,20.35,2.5,1,43.06666666666667
1,2024-01-09 17:14:16,2024-01-09 17:35:35,2,4.92,1,N,247,263,Credit card,19.13,3.2,0.5,3.5,0.0,0.3,29.08,2.5,1,21.316666666666666
2,2024-01-08 13:26:30,2024-01-08 13:40:41,4,5.2,2,N,33,1,Credit card,20.58,2.61,0.5,3.09,0.0,0.3,27.03,0.0,1,14.183333333333334
